C_output_neuron_1,C_output_neuron_2,C_output_neuron_3,C_output_neuron_4,C_output_neuron_5,C_output_neuron_6,C_output_neuron_7,C_output_neuron_8,C_output_neuron_9,C_output_neuron_10,C_output_neuron_11,C_output_neuron_12,C_output_neuron_13,C_output_neuron_14
0.4837124745621822,0.1911078074058026,0.674898038268963,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,-1.5927961210725419
-0.9160003184984188,2.0223955369971205,-0.0878925449515877,-0.0044257359105219,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.5219121908144189
0.6568381387272108,-0.7607479616473117,-1.327427242684983,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,0.4245842614564695
0.6377239755485602,1.091232284662552,-0.2785901907567254,-1.0417075899390762,0.9668631334319148,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.2163295199145492
0.1366687772858101,-0.8228255118029496,0.4842003924638253,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-1.0720980965411893
0.5248044500938848,-0.7917867367251307,0.3888515695612565,-0.6959469719295581,1.0395230458961369,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,0.0016899545498257754
-0.4815458153548795,-2.4782268492866266,-0.9460319510747072,-1.7332288259581123,-0.2690611770400665,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,-0.8104091548778591
-1.4104941458372977,-0.61590034461749,0.0074562779509811,-0.6959469719295581,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,2.5269302632862645,0.6460593627621215,-1.030618578606046,0.7021177900004669
0.2170177686840649,-1.2159833294553228,-0.2785901907567254,0.6870955001085142,0.1414451559864298,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,0.9848927968422686
0.8235136416450437,-1.0090581622698631,0.1981539237561188,1.3786167361275503,0.5389110429020536,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-0.31631497122907265
-0.4380628317746475,-1.3504846881258716,0.2935027466586876,0.3413348820989961,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,-1.1420470711179125
0.5841626150195851,0.7394595004472706,-0.9460319510747072,1.3786167361275503,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,0.7293074370263883
1.4350278512660173,-1.816066314293156,0.5795492153663941,-1.7332288259581123,0.9259704073365926,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-1.2565924293168385
1.3554712288140776,-1.660872438904061,-0.7553343052695697,-0.6959469719295581,1.102198729080643,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,0.24302574076880246
0.5373989459774174,1.5878526859076552,-0.564636659464432,0.6870955001085142,0.0010050211510654,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-0.028460717354456405
0.3681795217056259,2.0637805704342123,-0.2785901907567254,0.6870955001085142,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-1.0307221687162809
-1.4620259297669391,-0.7090166698509468,0.1981539237561188,0.3413348820989961,-0.0983439819027176,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,1.3559925554141896
-0.9950564974053177,-1.8471050893709748,0.1028051008535499,-0.35018635392004,-1.225786377493066,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-0.5205314441643512
0.6562403867150783,-1.919528897885885,1.1516421527818073,1.0328561181180322,0.7377939925976194,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,1.4120451093406263
-0.0416281368446424,-0.9780193871920444,2.105130381807496,-1.0417075899390762,0.6560122264576893,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-0.10322307443648153
0.8932282077111766,1.8982404366858443,0.9609445069766696,-1.0417075899390762,0.8799832386283292,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,1.6392751218085155
-0.0941052030260285,0.0979914821723457,2.105130381807496,-0.0044257359105219,1.273213532747381,0.0,0.0,1.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.0128264820063373
0.8884044879853644,1.2981574518480117,-0.6599854823670008,-0.35018635392004,0.52783029366645,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,0.45951997321204174
-1.232489157108119,1.84650914488948,-1.136729596879845,1.3786167361275503,0.5698919786273436,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,0.34111984018615105
1.1208883170760933,-0.1399724600909327,0.0074562779509811,1.3786167361275503,0.9833407417020844,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,0.3048584573005876
1.0462666240266414,-1.0400969373476825,-0.0878925449515877,-1.0417075899390762,0.4311956663058653,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-0.16018137612211647
1.1250586799514353,1.2981574518480117,-0.1832413678541565,-1.0417075899390762,0.4372510463136472,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,1.6346387504798046
-1.034118896337687,0.491149299824719,0.4842003924638253,1.7243773541370684,0.6390887663141956,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,1.703496445936404
1.073902228680574,-0.6779778947731279,-0.2785901907567254,-0.0044257359105219,1.1148713714354848,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-0.23762046213581628
-0.1026961505492329,1.4223125521592874,-0.564636659464432,-0.0044257359105219,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,0.2936498939860053
0.1578820231117161,0.0462601903759808,0.1981539237561188,1.0328561181180322,0.7865083580450426,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,1.1119831701271716
-1.6869196984245458,-0.5124377610247601,0.2935027466586876,-1.3874682079485945,0.3527363139638743,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-1.0446003318287065
0.9719785600072168,-0.3262051105578464,0.3888515695612565,-1.3874682079485945,0.7808983491213604,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,0.23161425796199825
-0.8464108633185462,0.0566064487352538,0.5795492153663941,-0.0044257359105219,0.8234078091124717,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-0.22574436846078844
-0.6095620544182927,0.7704982755250895,-1.899520180100396,-1.7332288259581123,-0.0095787522904422,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,-0.9472443585848643
-0.9313333526700928,-1.4436010133593284,2.58187449632034,-0.35018635392004,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-1.7118116200649907
1.5823806728614327,-0.3779364023542114,1.1516421527818073,-0.35018635392004,-0.573741314592853,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-0.9270475224408599
-0.5513298874689347,0.9463846676327302,-0.3739390136592943,-0.0044257359105219,0.9675259815081422,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,-0.2709187335672633
1.1472450104482543,0.3773404578727163,-1.136729596879845,1.3786167361275503,1.2154830872534357,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,0.45912630591950493
0.1539340795897258,-0.9883656455513172,-0.564636659464432,-1.3874682079485945,-0.3269558921853983,0.0,0.0,1.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,1.3685831274041615
0.8377901838882976,0.3463016827948973,1.6283862672946514,1.0328561181180322,0.0355987673653303,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-0.01203049821174689
-1.3689851340180603,-0.4917452443062141,-1.232078419782414,-0.35018635392004,0.5237474315798986,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-0.12605647292886749
1.3698728819435917,1.0395009928661871,-0.2785901907567254,0.3413348820989961,1.495984815542141,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,-1.2577162242424857
0.0711801789333571,-0.7193629282102197,-0.4692878365618631,-1.3874682079485945,0.403015968860165,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,0.1798153625944513
-0.6861438180191552,0.8739608591178194,0.3888515695612565,1.7243773541370684,0.7483343347459309,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,1.6793985825361877
-0.7300438378869215,0.1083377405316187,-0.3739390136592943,-0.0044257359105219,1.189787307199769,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,0.23589799798803027
0.8995115544433584,0.2531853575614405,-1.708822534295258,1.0328561181180322,0.350773732353264,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-1.4238660785010715
0.1786643314405035,0.9049996341956384,1.819083913099789,-1.0417075899390762,0.9176591642918228,0.0,1.0,0.0,0.0,1.0,4.246164351792364,0.6460593627621215,-1.030618578606046,-1.247013829429924
-0.981377707174196,1.680969011141112,-0.9460319510747072,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-1.149987882918076
1.690073343512346,0.0669527070945268,-0.1832413678541565,-1.7332288259581123,1.3962325905928576,0.0,0.0,1.0,1.0,0.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-0.9717651013381942
1.224855463558368,-0.4813989859469412,-1.327427242684983,-0.0044257359105219,1.302857874431148,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,-0.724449189003968
1.1102955953727247,-1.360830946485145,-0.2785901907567254,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,0.7906758904525756
1.251392872655127,0.8739608591178194,-1.708822534295258,-1.3874682079485945,1.638406282767835,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,-1.3510967490281702
-1.0688858215084545,0.1393765156094377,1.533037444392083,1.0328561181180322,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,0.6793786351797044
-0.4011273179087024,0.2842241326392594,-0.6599854823670008,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,0.8367238352753515
-1.6091424307994189,1.101578543021825,-0.564636659464432,-0.0044257359105219,0.0122974779081142,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,1.637081956808177
1.559652195190819,-2.4264955574902616,0.1981539237561188,1.7243773541370684,0.7324626811605328,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,-0.031100931210409827
0.2096362263947096,0.1497227739687107,-0.4692878365618631,-1.3874682079485945,0.3230847604417536,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,1.2401809934943038
-0.3785934571722714,1.3085037102072845,-0.6599854823670008,-1.0417075899390762,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,0.6323706916280878
-0.6840586365814844,-1.112520745862593,-0.2785901907567254,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-1.287950185295675
0.1421180514429236,-1.4953323051556933,-0.4692878365618631,-0.35018635392004,0.2215113059135897,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.0284218969655354
0.6646228160945157,-1.629833663826242,0.674898038268963,-0.35018635392004,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,-1.7072115899306881
1.5890949570907331,0.0152214152981619,3.4400139024434595,1.7243773541370684,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,0.2536147649653155
0.9936227433302416,1.029154734506914,-1.6134737113926891,-0.6959469719295581,0.7243238811839502,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,0.4964852276524589
-0.906102657274274,0.8118833089621815,-0.8506831281721385,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,0.9003419651285888
-0.945887919105036,-0.0468561348574759,0.674898038268963,-0.35018635392004,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,2.5269302632862645,0.6460593627621215,-1.030618578606046,-0.11891429799911976
1.070579839589885,-0.1606649768094787,-1.0413807739772762,-0.6959469719295581,0.0823396533130757,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,0.9859265212478033
0.9257431369292592,-0.0365098764982029,0.4842003924638253,-0.0044257359105219,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,2.5269302632862645,0.6460593627621215,0.9701940375967224,1.2887210052943927
0.5639780587029302,1.629237719344747,0.5795492153663941,0.6870955001085142,0.6753591848141216,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,0.8179762998748511
1.6446163881711189,-1.3090996546887796,-0.2785901907567254,1.7243773541370684,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,0.16561030261366494
-0.6993082634956513,1.2257336433331008,-0.9460319510747072,1.0328561181180322,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,1.2554295152341508
-0.1942634180821575,0.8222295673214545,0.2935027466586876,-0.35018635392004,-1.225786377493066,0.0,0.0,1.0,0.0,1.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,-0.24530775498168725
0.1184442915205658,-1.4022159799222365,-0.3739390136592943,1.7243773541370684,1.5992341410405937,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,0.36841172942409156
0.6642057798069815,1.2671186767701927,0.1981539237561188,1.3786167361275503,0.4221577904812079,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-0.6171915443937356
0.03812310254148,1.691315269500385,-0.9460319510747072,1.0328561181180322,0.3301501183451804,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,1.6898810174878578
-1.2037414556874284,0.6153044001359949,-1.6134737113926891,1.0328561181180322,-1.225786377493066,0.0,0.0,1.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-0.007741193983700352
-0.8046238273076199,-2.4575343325680805,-0.4692878365618631,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-1.6267650527280675
1.6353581825878598,0.1497227739687107,0.1028051008535499,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.0738525631273101
0.7263580878591609,-0.2848200771207545,0.4842003924638253,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,1.166260048085682
-1.5401785300508477,0.9049996341956384,-0.7553343052695697,1.3786167361275503,0.0991749687655815,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-1.0105898425393836
1.190839203705162,-1.267714621251688,-0.2785901907567254,0.6870955001085142,-1.225786377493066,0.0,0.0,1.0,0.0,1.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,-0.687764579002665
1.5844380518799348,0.2014540657650756,2.486525673417771,-1.3874682079485945,-1.225786377493066,0.0,0.0,1.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.3487180568052806
-1.0715965573774269,-0.2951663354800275,0.674898038268963,-0.35018635392004,0.4902027674514622,0.0,0.0,1.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,-1.2016181134120538
-1.2753743886762186,-0.7090166698509468,-0.6599854823670008,-1.3874682079485945,0.1995712910113731,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-1.5655527447209165
1.6950777789627565,1.3912737770814685,-0.2785901907567254,-1.0417075899390762,0.3737488864538256,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-1.0974296478568422
-1.2320443184014156,-0.4710527275876682,-0.564636659464432,-0.0044257359105219,1.179646981685467,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,-0.4908226046762952
0.7471681986071173,-1.774681280856064,-0.3739390136592943,1.3786167361275503,0.2619980856411447,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-0.011135009450013457
1.5650736669287637,0.3566479411541703,-0.8506831281721385,-0.6959469719295581,0.2251843753185853,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-0.6434888325215568
-0.3496233363982294,-1.164252037658958,0.0074562779509811,0.6870955001085142,0.5059378768973668,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,-1.2668815082484992
0.347675237568528,-0.9159418370364064,0.2935027466586876,-1.0417075899390762,0.3806642381194987,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,-0.2311374712634922
-1.3879046802625286,0.2531853575614405,-0.2785901907567254,1.3786167361275503,0.4760560253371564,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-1.340553977260904
-1.130482081177255,0.7291132420879977,-1.0413807739772762,1.3786167361275503,1.249886120409018,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,0.9701940375967224,0.021051812629006395
-0.2143367647221367,-0.2330887853243896,-0.8506831281721385,1.3786167361275503,0.8953160877571809,0.0,1.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,-0.4507196619435516
0.2025605107162128,0.1807615490465296,-0.1832413678541565,0.3413348820989961,1.464460107204994,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,0.2703515368627697
0.0985238581860158,-1.4953323051556933,0.1981539237561188,-1.3874682079485945,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,-1.1880256372968179
-0.4068963198862587,-1.3090996546887796,-0.7553343052695697,1.0328561181180322,0.5021481359741183,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,1.7324690719453961
-1.253327070275244,0.501495558183992,-0.4692878365618631,-0.35018635392004,1.7418660336831362,0.0,1.0,0.0,0.0,1.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,0.3607035708206657
-0.1177233581100484,1.8361628865302069,-0.4692878365618631,1.0328561181180322,0.8485521239267038,1.0,0.0,0.0,0.0,1.0,0.8076961747801654,-1.547690595683113,-1.030618578606046,-1.077342009177375
-1.5393861611045323,0.2428390992021675,0.0074562779509811,0.3413348820989961,0.7004703251719273,0.0,0.0,1.0,0.0,1.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,0.0007078728942393564
-0.0037195383077841,0.0566064487352538,0.0074562779509811,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,0.7125593628435918
0.9611912213696656,0.3463016827948973,0.8655956840741007,1.7243773541370684,0.7996891946091974,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,1.7047170927533684
1.2332934977761432,-0.2641275604022086,-1.0413807739772762,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,-1.547690595683113,-1.030618578606046,1.4528856566029376
-0.8838468207295324,-2.260955423741894,0.2935027466586876,1.3786167361275503,1.2198834304906172,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,0.1769242380038997
-0.2752935687500515,-1.050443195706955,1.246990975684376,-1.3874682079485945,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,-0.9115379137259338,-1.547690595683113,0.9701940375967224,-1.5902174612013753
1.2754002616075122,-0.2641275604022086,1.6283862672946514,-1.7332288259581123,1.1542363096413777,0.0,1.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,-0.926198981633625
-1.6048747594569854,1.8361628865302069,0.1981539237561188,0.6870955001085142,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,-1.030618578606046,1.2395743215933932
-1.3808567670032006,1.2360799016923738,-1.4227760655875517,1.3786167361275503,0.4061255532951375,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,-1.030618578606046,1.167893141376983
0.6876015155376498,1.111924801381098,-0.4692878365618631,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,1.0,0.0,0.8076961747801654,0.6460593627621215,0.9701940375967224,0.41967854797398707
0.381288362343784,1.4947363606741983,-0.564636659464432,1.3786167361275503,0.8714551596437298,0.0,1.0,0.0,1.0,0.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,0.2581262895113225
-0.1816828234082093,0.3773404578727163,-0.0878925449515877,1.3786167361275503,0.7385720698244289,1.0,0.0,0.0,0.0,1.0,-0.9115379137259338,0.6460593627621215,0.9701940375967224,-1.121210351742223
