C_output_neuron_1,C_output_neuron_2,C_output_neuron_3,C_output_neuron_4,C_output_neuron_5,C_output_neuron_6,C_output_neuron_7,C_output_neuron_8,C_output_neuron_9,C_output_neuron_10
1.073902228680574,-0.6779778947731279,-0.2785901907567254,-0.004425735910521958,1.1148713714354848,0.0,1.0,0.0,0.0,1.0
-0.1026961505492329,1.4223125521592874,-0.564636659464432,-0.004425735910521958,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
0.1578820231117161,0.0462601903759808,0.19815392375611882,1.0328561181180322,0.7865083580450426,0.0,1.0,0.0,0.0,1.0
-1.6869196984245458,-0.5124377610247601,0.29350274665868764,-1.3874682079485943,0.35273631396387434,0.0,1.0,0.0,0.0,1.0
0.9719785600072168,-0.3262051105578464,0.3888515695612565,-1.3874682079485943,0.7808983491213604,1.0,0.0,0.0,0.0,1.0
-0.8464108633185462,0.0566064487352538,0.5795492153663941,-0.004425735910521958,0.8234078091124717,1.0,0.0,0.0,0.0,1.0
-0.6095620544182927,0.7704982755250895,-1.8995201801003958,-1.7332288259581123,-0.009578752290442223,0.0,1.0,0.0,0.0,1.0
-0.9313333526700928,-1.4436010133593284,2.58187449632034,-0.35018635392004,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
1.5823806728614327,-0.3779364023542114,1.1516421527818073,-0.35018635392004,-0.573741314592853,1.0,0.0,0.0,0.0,1.0
-0.5513298874689347,0.9463846676327302,-0.3739390136592943,-0.004425735910521958,0.9675259815081422,0.0,1.0,0.0,0.0,1.0
1.1472450104482543,0.3773404578727163,-1.136729596879845,1.3786167361275503,1.2154830872534357,0.0,1.0,0.0,1.0,0.0
0.1539340795897258,-0.9883656455513172,-0.564636659464432,-1.3874682079485943,-0.3269558921853983,0.0,0.0,1.0,0.0,1.0
0.8377901838882976,0.3463016827948973,1.6283862672946514,1.0328561181180322,0.0355987673653303,0.0,0.0,1.0,0.0,1.0
-1.3689851340180603,-0.4917452443062141,-1.232078419782414,-0.35018635392004,0.5237474315798986,0.0,1.0,0.0,0.0,1.0
1.3698728819435917,1.0395009928661871,-0.2785901907567254,0.3413348820989961,1.495984815542141,0.0,1.0,0.0,1.0,0.0
0.0711801789333571,-0.7193629282102197,-0.4692878365618631,-1.3874682079485943,0.403015968860165,0.0,1.0,0.0,1.0,0.0
-0.6861438180191552,0.8739608591178194,0.3888515695612565,1.7243773541370684,0.7483343347459309,0.0,1.0,0.0,0.0,1.0
-0.7300438378869215,0.1083377405316187,-0.3739390136592943,-0.004425735910521958,1.1897873071997693,0.0,1.0,0.0,1.0,0.0
0.8995115544433584,0.2531853575614405,-1.708822534295258,1.0328561181180322,0.350773732353264,1.0,0.0,0.0,1.0,0.0
0.1786643314405035,0.9049996341956384,1.8190839130997891,-1.0417075899390762,0.9176591642918229,0.0,1.0,0.0,0.0,1.0
-0.981377707174196,1.680969011141112,-0.9460319510747073,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
1.690073343512346,0.0669527070945268,-0.18324136785415657,-1.7332288259581123,1.3962325905928576,0.0,0.0,1.0,1.0,0.0
1.224855463558368,-0.4813989859469412,-1.3274272426849827,-0.004425735910521958,1.302857874431148,0.0,1.0,0.0,1.0,0.0
1.1102955953727247,-1.360830946485145,-0.2785901907567254,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
1.251392872655127,0.8739608591178194,-1.708822534295258,-1.3874682079485943,1.638406282767835,1.0,0.0,0.0,1.0,0.0
-1.0688858215084545,0.1393765156094377,1.5330374443920827,1.0328561181180322,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.4011273179087024,0.2842241326392594,-0.6599854823670008,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-1.6091424307994189,1.101578543021825,-0.564636659464432,-0.004425735910521958,0.01229747790811421,0.0,0.0,1.0,0.0,1.0
1.559652195190819,-2.4264955574902616,0.19815392375611882,1.7243773541370684,0.7324626811605328,0.0,1.0,0.0,1.0,0.0
0.2096362263947096,0.1497227739687107,-0.4692878365618631,-1.3874682079485943,0.32308476044175366,1.0,0.0,0.0,1.0,0.0
-0.3785934571722714,1.3085037102072845,-0.6599854823670008,-1.0417075899390762,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.6840586365814844,-1.112520745862593,-0.2785901907567254,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
0.1421180514429236,-1.4953323051556933,-0.4692878365618631,-0.35018635392004,0.2215113059135897,1.0,0.0,0.0,1.0,0.0
0.6646228160945157,-1.629833663826242,0.674898038268963,-0.35018635392004,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
1.5890949570907331,0.0152214152981619,3.4400139024434595,1.7243773541370684,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
0.9936227433302416,1.029154734506914,-1.6134737113926891,-0.6959469719295581,0.7243238811839502,0.0,0.0,1.0,0.0,1.0
-0.906102657274274,0.8118833089621815,-0.8506831281721385,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.945887919105036,-0.0468561348574759,0.674898038268963,-0.35018635392004,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
1.070579839589885,-0.1606649768094787,-1.0413807739772762,-0.6959469719295581,0.08233965331307577,0.0,1.0,0.0,1.0,0.0
0.9257431369292592,-0.0365098764982029,0.48420039246382535,-0.004425735910521958,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
0.5639780587029302,1.629237719344747,0.5795492153663941,0.6870955001085142,0.6753591848141216,1.0,0.0,0.0,0.0,1.0
1.6446163881711189,-1.3090996546887796,-0.2785901907567254,1.7243773541370684,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.6993082634956513,1.2257336433331008,-0.9460319510747073,1.0328561181180322,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.1942634180821575,0.8222295673214545,0.29350274665868764,-0.35018635392004,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
0.1184442915205658,-1.4022159799222365,-0.3739390136592943,1.7243773541370684,1.5992341410405935,0.0,0.0,1.0,0.0,1.0
0.6642057798069815,1.2671186767701927,0.19815392375611882,1.3786167361275503,0.4221577904812079,0.0,0.0,1.0,0.0,1.0
0.03812310254148,1.691315269500385,-0.9460319510747073,1.0328561181180322,0.3301501183451804,0.0,1.0,0.0,0.0,1.0
-1.2037414556874284,0.6153044001359949,-1.6134737113926891,1.0328561181180322,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
-0.8046238273076199,-2.4575343325680805,-0.4692878365618631,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
1.6353581825878598,0.1497227739687107,0.10280510085354996,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
0.7263580878591609,-0.2848200771207545,0.48420039246382535,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-1.5401785300508477,0.9049996341956384,-0.7553343052695697,1.3786167361275503,0.09917496876558152,1.0,0.0,0.0,0.0,1.0
1.190839203705162,-1.267714621251688,-0.2785901907567254,0.6870955001085142,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
1.5844380518799348,0.2014540657650756,2.486525673417771,-1.3874682079485943,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
-1.0715965573774269,-0.2951663354800275,0.674898038268963,-0.35018635392004,0.49020276745146224,0.0,0.0,1.0,1.0,0.0
-1.2753743886762186,-0.7090166698509468,-0.6599854823670008,-1.3874682079485943,0.1995712910113731,0.0,1.0,0.0,0.0,1.0
1.6950777789627565,1.3912737770814685,-0.2785901907567254,-1.0417075899390762,0.37374888645382565,0.0,1.0,0.0,1.0,0.0
-1.2320443184014156,-0.4710527275876682,-0.564636659464432,-0.004425735910521958,1.179646981685467,0.0,0.0,1.0,0.0,1.0
0.7471681986071173,-1.774681280856064,-0.3739390136592943,1.3786167361275503,0.2619980856411447,0.0,1.0,0.0,0.0,1.0
1.5650736669287637,0.3566479411541703,-0.8506831281721385,-0.6959469719295581,0.22518437531858537,0.0,1.0,0.0,0.0,1.0
-0.3496233363982294,-1.164252037658958,0.007456277950981121,0.6870955001085142,0.5059378768973668,0.0,1.0,0.0,0.0,1.0
0.347675237568528,-0.9159418370364064,0.29350274665868764,-1.0417075899390762,0.38066423811949873,1.0,0.0,0.0,0.0,1.0
-1.3879046802625286,0.2531853575614405,-0.2785901907567254,1.3786167361275503,0.47605602533715646,0.0,0.0,1.0,0.0,1.0
-1.130482081177255,0.7291132420879977,-1.0413807739772762,1.3786167361275503,1.249886120409018,0.0,1.0,0.0,0.0,1.0
-0.2143367647221367,-0.2330887853243896,-0.8506831281721385,1.3786167361275503,0.8953160877571809,0.0,1.0,0.0,1.0,0.0
0.2025605107162128,0.1807615490465296,-0.18324136785415657,0.3413348820989961,1.4644601072049939,0.0,1.0,0.0,1.0,0.0
0.0985238581860158,-1.4953323051556933,0.19815392375611882,-1.3874682079485943,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.4068963198862587,-1.3090996546887796,-0.7553343052695697,1.0328561181180322,0.5021481359741183,0.0,1.0,0.0,1.0,0.0
-1.253327070275244,0.501495558183992,-0.4692878365618631,-0.35018635392004,1.7418660336831362,0.0,1.0,0.0,0.0,1.0
-0.1177233581100484,1.8361628865302069,-0.4692878365618631,1.0328561181180322,0.8485521239267038,1.0,0.0,0.0,0.0,1.0
-1.5393861611045323,0.2428390992021675,0.007456277950981121,0.3413348820989961,0.7004703251719273,0.0,0.0,1.0,0.0,1.0
-0.0037195383077841,0.0566064487352538,0.007456277950981121,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
0.9611912213696656,0.3463016827948973,0.8655956840741007,1.7243773541370684,0.7996891946091974,0.0,1.0,0.0,1.0,0.0
1.2332934977761432,-0.2641275604022086,-1.0413807739772762,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.8838468207295324,-2.260955423741894,0.29350274665868764,1.3786167361275503,1.2198834304906172,1.0,0.0,0.0,0.0,1.0
-0.2752935687500515,-1.050443195706955,1.246990975684376,-1.3874682079485943,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
1.2754002616075122,-0.2641275604022086,1.6283862672946514,-1.7332288259581123,1.1542363096413777,0.0,1.0,0.0,0.0,1.0
-1.6048747594569854,1.8361628865302069,0.19815392375611882,0.6870955001085142,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-1.3808567670032006,1.2360799016923738,-1.4227760655875517,1.3786167361275503,0.40612555329513755,1.0,0.0,0.0,0.0,1.0
0.6876015155376498,1.111924801381098,-0.4692878365618631,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
0.381288362343784,1.4947363606741983,-0.564636659464432,1.3786167361275503,0.8714551596437298,0.0,1.0,0.0,1.0,0.0
-0.1816828234082093,0.3773404578727163,-0.08789254495158773,1.3786167361275503,0.7385720698244289,1.0,0.0,0.0,0.0,1.0
-0.6802775075745077,0.3669941995134433,-1.3274272426849827,-1.3874682079485943,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
0.3002999153046435,1.4326588105185605,0.007456277950981121,0.6870955001085142,0.7747529012656965,0.0,1.0,0.0,0.0,1.0
-1.4794024417475309,-0.6365928613360359,1.0562933298792385,-0.004425735910521958,1.096346242125207,0.0,1.0,0.0,1.0,0.0
1.549156781954542,-1.9609139313229773,-0.4692878365618631,-0.004425735910521958,-0.20548866169052912,0.0,1.0,0.0,1.0,0.0
-1.1230032304208084,-0.1399724600909327,0.10280510085354996,-1.0417075899390762,0.913134296645737,1.0,0.0,0.0,0.0,1.0
-1.3419194789570914,-0.6883241531324008,0.8655956840741007,-1.0417075899390762,2.1901601559991435,0.0,0.0,1.0,1.0,0.0
-0.6955549369078436,-0.7400554449287657,-0.3739390136592943,-1.3874682079485943,0.8494659439776348,0.0,0.0,1.0,1.0,0.0
0.1110905516503795,1.091232284662552,0.48420039246382535,1.7243773541370684,0.9770630768099391,0.0,1.0,0.0,0.0,1.0
0.472688815361695,0.1290302572501647,-0.4692878365618631,0.6870955001085142,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.8729343712057209,0.3256091660763514,0.3888515695612565,-0.004425735910521958,0.7911553461539151,1.0,0.0,0.0,1.0,0.0
0.3133670523140482,1.4740438439556522,1.246990975684376,-1.0417075899390762,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
-1.0925039765924742,0.4187254913098082,-0.7553343052695697,-0.004425735910521958,-0.5700611936125783,1.0,0.0,0.0,1.0,0.0
1.525830552271796,-1.712603730700426,-1.708822534295258,-0.004425735910521958,0.5877060206759622,0.0,0.0,1.0,1.0,0.0
0.2052712465851851,-0.1606649768094787,-0.9460319510747073,1.0328561181180322,0.9906029026610259,0.0,0.0,1.0,1.0,0.0
0.8780619880545164,-0.005471101420384,-0.18324136785415657,-0.004425735910521958,0.4885025364938462,1.0,0.0,0.0,0.0,1.0
0.1713105915703172,0.8739608591178194,0.48420039246382535,1.3786167361275503,0.7082945287332212,1.0,0.0,0.0,0.0,1.0
1.4383919439854598,-2.4264955574902616,-0.6599854823670008,-1.7332288259581123,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.5658288490655402,1.070539767944006,-0.6599854823670008,0.6870955001085142,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
0.9546993564937168,-1.195290812736777,0.8655956840741007,1.3786167361275503,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
1.6771591198083706,0.6773819502916327,0.29350274665868764,1.0328561181180322,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
-0.0263646087208909,-1.153905779299685,-0.18324136785415657,-1.0417075899390762,0.8193241457105478,1.0,0.0,0.0,0.0,1.0
0.2561635748739413,-0.3779364023542114,0.3888515695612565,0.3413348820989961,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.1639726823975905,0.573919366698903,1.7237350901972204,0.6870955001085142,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
-0.4995200793476033,1.111924801381098,-0.564636659464432,0.6870955001085142,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.9361848748150736,-0.6676316364138548,-1.0413807739772762,-1.0417075899390762,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
-1.403543541045061,-0.0468561348574759,3.249316256638322,0.3413348820989961,0.3329202655883128,1.0,0.0,0.0,1.0,0.0
1.57189916083474,-0.2020500102465706,-0.564636659464432,-0.35018635392004,0.7494031291899257,0.0,1.0,0.0,1.0,0.0
0.0165623264759621,0.6877282086509057,-1.6134737113926891,0.3413348820989961,0.3938362602145547,0.0,0.0,1.0,1.0,0.0
-0.6925383744280129,0.3463016827948973,-0.8506831281721385,-1.0417075899390762,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.8344975267046527,1.5464676524705632,0.9609445069766696,0.6870955001085142,0.5051727809795933,1.0,0.0,0.0,1.0,0.0
-0.1413554144036527,0.7291132420879977,-0.2785901907567254,-1.0417075899390762,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
-0.4449995353572996,0.3359554244356244,-0.9460319510747073,-1.7332288259581123,0.9169772449097272,0.0,0.0,1.0,0.0,1.0
-1.467308389409039,0.0979914821723457,-0.7553343052695697,1.3786167361275503,0.7805430458851427,0.0,1.0,0.0,0.0,1.0
0.4682265270850791,0.553226849980357,-1.4227760655875517,0.6870955001085142,0.5857347848593277,0.0,1.0,0.0,1.0,0.0
-1.4235334804275332,-0.3675901439949384,0.19815392375611882,1.3786167361275503,0.5212931628566514,0.0,0.0,1.0,1.0,0.0
-1.615995727124564,0.1704152906872566,0.007456277950981121,-1.0417075899390762,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
-1.1067527164165591,0.3256091660763514,-1.4227760655875517,1.3786167361275503,-0.2973854317789865,0.0,1.0,0.0,0.0,1.0
-1.4370871597723949,-1.7229499890596989,-0.9460319510747073,-0.35018635392004,0.8594668406171017,1.0,0.0,0.0,1.0,0.0
-1.0810771823140373,-0.2330887853243896,-1.136729596879845,-0.004425735910521958,0.30995841332293683,0.0,1.0,0.0,0.0,1.0
-0.5549163995417288,-1.7643350224967909,0.48420039246382535,1.7243773541370684,0.8513604137815728,0.0,1.0,0.0,0.0,1.0
-1.4544914741721549,-0.7504017032880387,-0.8506831281721385,-0.35018635392004,1.49006517835848,1.0,0.0,0.0,0.0,1.0
-0.909369441526625,-1.4332547550000554,0.10280510085354996,-0.004425735910521958,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
0.8934089234357747,-1.7229499890596989,-0.3739390136592943,0.6870955001085142,0.9196267140577433,0.0,0.0,1.0,1.0,0.0
-0.6351819836824767,-1.4539472717186015,-0.8506831281721385,-1.7332288259581123,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
1.3819808354916678,-0.4607064692283952,-0.2785901907567254,-0.004425735910521958,1.8268963323436502,0.0,1.0,0.0,0.0,1.0
0.9963612816183828,-0.553822794461852,0.10280510085354996,1.0328561181180322,0.40878672164759394,0.0,0.0,1.0,1.0,0.0
-0.9107317600659034,1.070539767944006,1.5330374443920827,-0.6959469719295581,1.364206098569379,0.0,1.0,0.0,1.0,0.0
0.3529994008393812,2.0637805704342123,0.5795492153663941,-1.0417075899390762,0.7344106788313615,0.0,0.0,1.0,1.0,0.0
1.3724446057167192,-1.4539472717186015,2.486525673417771,-1.0417075899390762,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
-0.971215922967946,1.3188499685665576,0.5795492153663941,-1.3874682079485943,1.3728861069486265,0.0,1.0,0.0,1.0,0.0
1.6668166198775225,-0.1503187184502057,0.29350274665868764,-1.0417075899390762,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
0.395300781604933,1.5878526859076552,1.0562933298792385,-0.35018635392004,-1.225786377493066,1.0,0.0,0.0,1.0,0.0
-0.5064845853494244,-1.4125622382815095,-0.6599854823670008,1.0328561181180322,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
1.1265044057482203,0.8222295673214545,0.007456277950981121,-1.3874682079485943,0.3609890609864429,1.0,0.0,0.0,1.0,0.0
0.2470165789673579,-1.2987533963295068,-0.18324136785415657,-1.7332288259581123,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
0.4967657103620024,-0.3572438856356654,-0.8506831281721385,-0.004425735910521958,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
-1.439047230323805,0.3773404578727163,-0.4692878365618631,0.6870955001085142,0.5593548417405222,0.0,1.0,0.0,1.0,0.0
0.5003105188060432,0.6670356919323598,0.19815392375611882,1.0328561181180322,-0.3248699080074053,1.0,0.0,0.0,1.0,0.0
1.1141184280084548,-1.4332547550000554,-0.2785901907567254,-0.6959469719295581,0.1256763912948756,1.0,0.0,0.0,1.0,0.0
0.9162208083638952,-1.774681280856064,0.10280510085354996,-1.3874682079485943,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
0.1640402589576377,-0.5124377610247601,-0.6599854823670008,1.0328561181180322,0.2648667946751087,1.0,0.0,0.0,0.0,1.0
-0.1632081158704445,-0.7297091865694927,-0.9460319510747073,1.3786167361275503,-0.23679589303554813,0.0,0.0,1.0,0.0,1.0
-1.336261686656211,1.618891460985474,-0.3739390136592943,-0.6959469719295581,1.5754543060428512,1.0,0.0,0.0,0.0,1.0
-0.7650609848302093,-0.3572438856356654,-0.6599854823670008,0.3413348820989961,-1.225786377493066,0.0,0.0,1.0,1.0,0.0
1.208730060440379,0.7291132420879977,-0.18324136785415657,-0.6959469719295581,0.500577718106866,0.0,1.0,0.0,0.0,1.0
-0.4832695653433542,-1.5470635969520583,1.7237350901972204,1.7243773541370684,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
1.670736760980344,-1.3401384297665986,-0.3739390136592943,0.3413348820989961,0.31953172807957586,1.0,0.0,0.0,0.0,1.0
-1.201878693603109,2.0637805704342123,-0.8506831281721385,-1.0417075899390762,1.0345641858442423,0.0,0.0,1.0,0.0,1.0
-0.9456933021708532,1.122271059740371,0.29350274665868764,-0.35018635392004,0.46370983886511785,1.0,0.0,0.0,0.0,1.0
-1.2506441368254408,-1.3918697215629636,1.0562933298792385,-0.004425735910521958,-1.225786377493066,0.0,0.0,1.0,0.0,1.0
0.5133359521866945,0.6256506584952678,-0.08789254495158773,-1.0417075899390762,0.8419608241977165,1.0,0.0,0.0,1.0,0.0
-0.8777163873027797,-1.4332547550000554,-0.564636659464432,-0.6959469719295581,1.605527191187893,0.0,0.0,1.0,0.0,1.0
1.1412674903269309,-1.0400969373476825,-0.18324136785415657,-0.6959469719295581,-1.225786377493066,1.0,0.0,0.0,0.0,1.0
0.8941456875437518,-0.4400139525098492,0.19815392375611882,-0.6959469719295581,0.21279652044717093,0.0,0.0,1.0,1.0,0.0
